# wall time,egm tm, egm seqno, input joint, received joint
1542082098635.00000,627768.00000,370.00000,-3.43870,-1.97761
1542082098655.00000,627772.00000,371.00000,-3.32080,-2.09465
1542082098655.00000,627776.00000,372.00000,-3.19951,-2.20956
1542082098675.00000,627780.00000,373.00000,-3.07494,-2.32223
1542082098675.00000,627784.00000,374.00000,-2.94722,-2.43255
1542082098675.00000,627788.00000,375.00000,-2.81648,-2.54038
1542082098695.00000,627792.00000,376.00000,-2.68286,-2.64560
1542082098695.00000,627796.00000,377.00000,-2.54650,-2.74812
1542082098715.00000,627800.00000,378.00000,-2.40752,-2.84784
1542082098715.00000,627804.00000,379.00000,-2.26608,-2.94465
1542082098715.00000,627808.00000,380.00000,-2.12232,-3.03844
1542082098735.00000,627812.00000,381.00000,-1.97639,-3.12912
1542082098735.00000,627816.00000,382.00000,-1.82843,-3.21661
1542082098756.00000,627820.00000,383.00000,-1.67861,-3.30083
1542082098756.00000,627824.00000,384.00000,-1.52706,-3.38169
1542082098756.00000,627828.00000,385.00000,-1.37395,-3.45909
1542082098777.00000,627832.00000,386.00000,-1.21943,-3.53295
1542082098780.00000,627836.00000,387.00000,-1.06366,-3.60320
1542082098792.00000,627840.00000,388.00000,-0.90681,-3.66979
1542082098793.00000,627844.00000,389.00000,-0.74902,-3.73264
1542082098795.00000,627848.00000,390.00000,-0.59047,-3.79166
1542082098807.00000,627852.00000,391.00000,-0.43132,-3.84680
1542082098807.00000,627856.00000,392.00000,-0.27172,-3.89801
1542082098820.00000,627860.00000,393.00000,-0.11184,-3.94525
1542082098820.00000,627864.00000,394.00000,0.04815,-3.98846
1542082098821.00000,627868.00000,395.00000,0.20809,-4.02756
1542082098833.00000,627872.00000,396.00000,0.36781,-4.06250
1542082098833.00000,627876.00000,397.00000,0.52717,-4.09325
1542082098846.00000,627880.00000,398.00000,0.68598,-4.11979
1542082098846.00000,627884.00000,399.00000,0.84409,-4.14207
1542082098847.00000,627888.00000,400.00000,1.00133,-4.16007
1542082098859.00000,627892.00000,401.00000,1.15755,-4.17379
1542082098860.00000,627896.00000,402.00000,1.31258,-4.18325
1542082098872.00000,627900.00000,403.00000,1.46627,-4.18846
1542082098872.00000,627904.00000,404.00000,1.61846,-4.18939
1542082098873.00000,627908.00000,405.00000,1.76899,-4.18603
1542082098885.00000,627912.00000,406.00000,1.91771,-4.17836
1542082098891.00000,627916.00000,407.00000,2.06447,-4.16643
1542082098927.00000,627920.00000,408.00000,2.20911,-4.15024
1542082098927.00000,627924.00000,409.00000,2.35149,-4.12981
1542082098927.00000,627928.00000,410.00000,2.49147,-4.10514
1542082098947.00000,627932.00000,411.00000,2.62889,-4.07626
1542082098947.00000,627936.00000,412.00000,2.76362,-4.04321
1542082098967.00000,627940.00000,413.00000,2.89552,-4.00603
1542082098967.00000,627944.00000,414.00000,3.02446,-3.96470
1542082098967.00000,627948.00000,415.00000,3.15030,-3.91925
1542082098987.00000,627952.00000,416.00000,3.27291,-3.86970
1542082098987.00000,627956.00000,417.00000,3.39217,-3.81614
1542082099007.00000,627960.00000,418.00000,3.50796,-3.75866
1542082099007.00000,627964.00000,419.00000,3.62016,-3.69732
1542082099007.00000,627968.00000,420.00000,3.72865,-3.63219
1542082099027.00000,627972.00000,421.00000,3.83332,-3.56336
1542082099027.00000,627976.00000,422.00000,3.93407,-3.49091
1542082099047.00000,627980.00000,423.00000,4.03079,-3.41493
1542082099047.00000,627984.00000,424.00000,4.12338,-3.33547
1542082099047.00000,627988.00000,425.00000,4.21175,-3.25257
1542082099067.00000,627992.00000,426.00000,4.29581,-3.16632
1542082099067.00000,627996.00000,427.00000,4.37547,-3.07684
1542082099087.00000,628000.00000,428.00000,4.45065,-2.98425
1542082099087.00000,628004.00000,429.00000,4.52127,-2.88862
1542082099087.00000,628008.00000,430.00000,4.58726,-2.79003
1542082099109.00000,628012.00000,431.00000,4.64856,-2.68856
1542082099110.00000,628016.00000,432.00000,4.70509,-2.58433
1542082099121.00000,628020.00000,433.00000,4.75681,-2.47745
1542082099121.00000,628024.00000,434.00000,4.80366,-2.36801
1542082099121.00000,628028.00000,435.00000,4.84559,-2.25610
1542082099141.00000,628032.00000,436.00000,4.88256,-2.14186
1542082099141.00000,628036.00000,437.00000,4.91453,-2.02545
1542082099161.00000,628040.00000,438.00000,4.94146,-1.90699
1542082099161.00000,628044.00000,439.00000,4.96334,-1.78659
1542082099161.00000,628048.00000,440.00000,4.98014,-1.66438
1542082099181.00000,628052.00000,441.00000,4.99183,-1.54047
1542082099181.00000,628056.00000,442.00000,4.99842,-1.41502
1542082099201.00000,628060.00000,443.00000,4.99988,-1.28817
